,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
3,Sistema,Sistema,8146072.55,7845003.29,7634084.94,7518685.24,7627358.8,7811782.32,8045547.4,8683605.35,9211351.12,9536165.83,9857452.58,10127226.62,10118246.95,10170657.34,10316103.7,10308314.38,10120656.83,9741232.03,10184304.37,10352931.37,10137082.72,9702601.39,9135979.41,8602524.0,2023-04-04
4,Sistema,Sistema,8172714.75,7892109.08,7709902.54,7588473.33,7660182.56,7845000.25,8020948.35,8583165.9,9135378.77,9461802.86,9732221.56,9988848.95,9915128.59,9906627.09,10004730.2,9988376.9,9818374.89,9525774.32,9954742.44,10083197.92,9824591.56,9424332.96,8894725.76,8370683.41,2023-04-05
5,Sistema,Sistema,7911522.24,7598667.92,7399549.61,7200764.8,7070524.51,6983592.34,6851022.76,7137422.97,7437604.44,7718647.61,7924441.58,8177090.29,8291477.66,8264705.97,8142044.12,8026250.9,7920109.59,7875592.32,8541357.58,8761621.88,8477640.14,8228439.07,7880807.59,7474256.45,2023-04-06
6,Sistema,Sistema,7092003.47,6866934.64,6680197.38,6517616.09,6561666.43,6543298.37,6359289.16,6637500.08,6938803.51,7152789.11,7361677.15,7597061.88,7711080.5,7723486.41,7623426.67,7509132.15,7429434.32,7487156.31,8168961.48,8416216.75,8279934.91,8086938.32,7799968.59,7422836.4,2023-04-07
7,Sistema,Sistema,7107034.61,6845487.18,6674063.43,6565393.42,6591626.75,6627102.39,6641354.21,7113948.28,7617496.69,8001320.25,8360095.85,8618409.25,8681372.44,8633216.67,8587837.56,8561496.32,8495334.51,8478775.89,9063680.48,9237021.97,8990164.52,8666053.15,8272085.19,7802465.39,2023-04-08
8,Sistema,Sistema,7445319.12,7171931.98,6944835.88,6841601.37,6770086.3,6711323.82,6602633.16,6941346.18,7373830.54,7720458.72,8056816.44,8326091.68,8440852.61,8463540.94,8395923.44,8361131.08,8276142.66,8270422.11,8972562.98,9321665.5,9191259.22,8883116.42,8456729.27,7975518.93,2023-04-09
9,Sistema,Sistema,7602405.07,7340502.62,7189624.0,7140488.0,7338128.79,7819693.59,8027275.57,8579331.22,9131211.24,9458066.16,9851367.49,10149055.18,10085226.26,10165791.58,10305105.86,10329204.33,10186627.84,9854495.84,10289600.61,10516285.44,10323463.41,9821740.02,9167108.88,8507543.6,2023-04-10
10,Sistema,Sistema,8097627.34,7862380.47,7686111.37,7590205.92,7789569.84,8296400.73,8421315.25,8838633.95,9300514.91,9600058.39,9930142.92,10219537.61,10082767.7,10179585.13,10359388.14,10314749.43,10089565.39,9815586.44,10289832.07,10537417.94,10309108.18,9813088.31,9109957.15,8521907.83,2023-04-11
11,Sistema,Sistema,8085706.34,7842290.69,7646662.1,7564282.38,7754192.95,8256137.45,8392102.07,8760876.68,9220039.41,9500712.46,9877123.95,10146561.68,10058240.8,10221806.54,10400576.32,10426530.11,10211675.95,9920130.48,10363585.35,10587877.03,10373961.08,9874723.68,9204016.14,8624070.83,2023-04-12
12,Sistema,Sistema,8189551.17,7912258.76,7697653.13,7620008.4,7818695.39,8273283.43,8413322.13,8869210.95,9313896.25,9585264.11,9941880.96,10221182.21,10122419.7,10204595.46,10405452.08,10432188.22,10256521.6,9994662.56,10390852.78,10604950.43,10387123.8,9870533.9,9243057.98,8694536.13,2023-04-13
13,Sistema,Sistema,8248103.78,7988136.9,7785938.87,7677822.27,7883936.2,8334730.31,8491767.74,8954322.1,9506684.63,9833056.97,10225102.75,10495444.15,10379358.03,10480368.55,10638396.13,10650648.93,10457062.99,10115876.24,10497779.57,10630068.43,10408769.47,9982545.07,9405309.04,8826554.74,2023-04-14
14,Sistema,Sistema,8346102.07,8069953.2,7831707.87,7689102.78,7725993.44,7792465.41,7997077.59,8562096.9,9128852.65,9482420.25,9797020.39,10031186.76,10020331.1,9905513.57,9750791.8,9659734.9,9535224.24,9410638.7,10026548.13,10161241.54,9868137.87,9358986.87,8850881.91,8460776.89,2023-04-15
15,Sistema,Sistema,8086504.88,7777709.49,7505930.46,7300928.23,7200682.55,7055674.83,6865355.87,7088249.1,7465055.7,7785678.81,8004327.51,8231096.99,8378374.53,8324221.4,8213658.11,8097958.86,8069313.55,8230437.85,9011017.6,9222962.36,9075406.75,8742183.76,8358556.22,7921695.07,2023-04-16
16,Sistema,Sistema,7566053.44,7315838.77,7121412.55,7044629.18,7235316.17,7819732.46,8015197.62,8397719.71,8883414.12,9200262.57,9528887.14,9827197.08,9750364.74,9831615.98,10037240.9,10077612.82,9945310.83,9642552.24,10111737.6,10307681.75,10103962.27,9624592.4,8947633.3,8374882.09,2023-04-17
17,Sistema,Sistema,7955231.89,7653286.22,7474374.96,7423256.37,7640631.28,8108297.41,8235712.54,8731596.36,9229398.63,9514372.91,9859872.29,10089194.66,10029019.16,10144892.4,10331106.69,10304687.72,10145147.11,9859770.16,10332231.29,10580735.37,10359199.28,9925904.5,9175357.53,8533079.73,2023-04-18
18,Sistema,Sistema,8051349.84,7742081.0,7585821.59,7519252.95,7710916.82,8176936.43,8339745.34,8788427.32,9251212.93,9516979.27,9911728.94,10202690.18,10043403.82,10210589.77,10407809.62,10479500.46,10255160.13,9929456.53,10456450.95,10646458.99,10428931.68,9924751.79,9246309.07,8665617.31,2023-04-19
19,Sistema,Sistema,8132802.16,7965567.24,7766385.92,7652417.77,7869799.97,8352279.33,8498093.56,8953629.44,9429862.82,9769980.28,9990524.03,10316661.32,10156888.24,10241680.45,10373343.85,10379982.69,10222910.38,9899271.16,10392074.97,10601153.95,10385781.22,9856572.81,9187189.37,8597845.15,2023-04-20
20,Sistema,Sistema,8132916.53,7875912.41,7632697.75,7556237.93,7768953.17,8268195.74,8390539.14,8788614.71,9260421.92,9559062.92,9865778.74,10000114.09,9840640.14,9995612.37,10213374.32,10235584.11,10052901.41,9735996.81,10170607.47,10298405.89,10081433.01,9653224.14,9062317.57,8500938.13,2023-04-21
21,Sistema,Sistema,8060418.41,7788818.21,7600323.7,7444735.39,7492765.76,7569719.36,7765364.41,8318148.37,8862031.41,9215116.16,9516107.28,9701096.38,9650698.3,9521294.04,9408872.02,9393485.48,9243214.39,9185217.49,9781645.48,9920221.6,9657411.9,9236211.93,8685759.7,8227005.89,2023-04-22
22,Sistema,Sistema,7793347.96,7528155.26,7260711.23,7100853.71,7029329.49,6927767.02,6790559.8,7070524.39,7418096.08,7797237.39,8033502.99,8270181.62,8438868.25,8423763.35,8295352.89,8261113.03,8206667.72,8241814.83,8997447.4,9294508.91,9123948.42,8827840.88,8377655.19,7891869.52,2023-04-23
23,Sistema,Sistema,7538935.57,7288086.28,7155566.2,7110111.05,7329686.17,7787409.81,8009995.84,8526627.79,9026443.45,9343900.15,9728028.68,9936055.89,9875874.72,10016398.61,10188660.65,10208272.31,9985403.37,9757111.97,10231603.08,10454371.64,10205579.07,9692990.52,8951486.7,8389385.12,2023-04-24
24,Sistema,Sistema,7972469.2,7722363.64,7531611.52,7413424.71,7602209.95,8093706.02,8259537.26,8663205.67,9134118.8,9482940.65,9785213.35,10030033.98,9991346.79,10147887.44,10297464.7,10308338.51,10130489.98,9822739.44,10258338.05,10516243.35,10247286.76,9793685.81,9145240.62,8437177.73,2023-04-25
25,Sistema,Sistema,8015725.47,7730275.06,7569885.01,7529542.26,7694989.16,8183494.26,8375663.94,8834235.01,9290449.38,9558523.78,9960153.54,10275883.81,10173432.73,10300793.43,10479344.25,10419059.85,10263349.11,9946401.08,10412674.54,10621895.83,10343923.41,9875363.73,9224403.87,8621547.87,2023-04-26
26,Sistema,Sistema,8133155.55,7898861.51,7727496.29,7642543.76,7825371.36,8301181.54,8479676.96,8892783.1,9366007.34,9713084.58,10087001.88,10336132.46,10185340.61,10304774.5,10491200.49,10540392.04,10325551.44,10049020.89,10515812.8,10674560.3,10435293.49,9974648.04,9294165.04,8733317.1,2023-04-27
27,Sistema,Sistema,8292204.49,8014440.83,7813108.35,7740807.8,7923389.44,8314658.99,8476222.3,8957123.41,9396101.21,9602313.88,9933885.4,10197838.86,10108946.75,10269462.8,10458083.64,10398171.76,10261921.89,9962467.25,10373174.38,10504012.87,10289775.31,9845330.75,9259748.94,8721741.73,2023-04-28
28,Sistema,Sistema,8222772.25,7960411.27,7759777.97,7626594.06,7676229.17,7747500.61,7923934.32,8490713.04,9078445.79,9444313.13,9771216.33,9974918.58,9930778.13,9781573.65,9602611.68,9530060.62,9392651.16,9292606.24,9874492.08,10073895.21,9811574.36,9370720.23,8844911.43,8379155.79,2023-04-29
29,Sistema,Sistema,7983789.48,7682121.02,7497930.7,7343649.47,7268458.1,7172072.82,7027175.81,7293252.83,7628471.74,7869335.68,8065828.27,8254686.29,8332617.91,8266568.05,8119576.95,8008416.7,7972186.82,8013806.03,8731225.11,8980748.07,8823586.68,8525367.9,8140615.02,7726856.67,2023-04-30
0,Sistema,Sistema,8409856.08,8081028.32,7690554.67,7599777.18,7777208.32,8324474.67,8488388.05,8948992.65,9516852.26,9881392.48,10242034.51,10489161.31,10345916.46,10460304.64,10623057.91,10651949.82,10501769.84,10157447.74,10606041.82,11021152.59,10780347.72,10169446.68,9421031.61,8735893.67,2023-03-02
1,Sistema,Sistema,8173930.91,7906436.03,7714867.37,7663615.61,7875074.16,8437214.88,8573103.99,8973671.22,9441558.07,9744145.74,10081262.23,10302540.42,10119488.5,10246579.62,10479967.57,10525829.5,10331275.44,9971272.56,10293574.47,10556825.42,10310623.32,9900313.02,9308096.01,8773974.2,2023-03-03
2,Sistema,Sistema,8328169.63,8025295.44,7820614.49,7673872.23,7677379.04,7802974.45,7970334.05,8494257.02,9039361.09,9368899.4,9707742.19,9922512.73,9883682.89,9751781.12,9653067.8,9810613.17,9785067.69,9775582.66,10291699.08,10484880.88,10235532.27,9765702.64,9218832.69,8774057.64,2023-03-04
3,Sistema,Sistema,8347018.54,7836783.46,7513517.67,7288041.22,7210343.01,7158574.55,6911064.57,7151464.27,7565700.94,8022993.25,8315401.54,8522311.51,8651242.73,8752320.87,8646434.1,8605918.77,8511917.29,8332882.4,8918954.89,9263070.89,9199523.26,8912721.38,8486785.29,8016072.39,2023-03-05
4,Sistema,Sistema,7650035.67,7401066.4,7244950.36,7185464.94,7413823.71,8004018.71,8156196.53,8626310.1,9098029.5,9413409.11,9720170.21,9993144.52,9978498.75,10114019.13,10331811.58,10371471.93,10215594.2,9869598.6,10258874.74,10487476.24,10224703.46,9772475.82,9074805.54,8403747.05,2023-03-06
5,Sistema,Sistema,8037829.02,7785331.32,7591598.0,7491980.83,7671117.5,8271766.47,8391057.68,8795691.5,9216723.21,9420547.39,9695071.06,10032627.87,9924666.85,10017147.81,10159079.73,10175503.39,10044636.0,9745783.71,10143595.18,10369544.15,10120734.79,9661773.01,8979515.33,8373027.13,2023-03-07
6,Sistema,Sistema,7942200.61,7700620.5,7499438.96,7409847.07,7600569.31,8168501.33,8304976.66,8666873.8,9144333.09,9399091.64,9701751.03,9942517.51,9802472.23,9897897.81,10139208.65,10153325.76,10004764.13,9679316.13,10123674.2,10312849.59,10012174.01,9559088.22,8871860.27,8336499.64,2023-03-08
7,Sistema,Sistema,7909379.54,7633072.71,7451252.5,7376636.92,7563178.26,8179051.05,8361154.14,8691546.0,9101986.18,9266896.66,9525974.94,9742314.12,9590890.05,9625343.8,9752161.89,9807782.6,9682964.31,9455538.75,9959491.44,10177041.33,9873691.64,9334812.06,8651734.16,8082447.42,2023-03-09
8,Sistema,Sistema,7643120.68,7473981.31,7336284.61,7261472.3,7498001.56,8056838.4,8211595.72,8549033.66,8959309.0,9247061.08,9582806.35,9885735.26,9769136.24,9797858.6,9929839.66,10060590.75,9926345.56,9613197.89,10018102.15,10254093.64,9965360.07,9525045.87,8905795.48,8360550.82,2023-03-10
9,Sistema,Sistema,7952070.21,7687004.24,7480585.04,7346922.51,7407949.46,7512012.77,7688971.37,8209754.02,8733545.49,9087518.68,9321976.95,9505666.71,9443937.38,9291408.88,9089382.61,9039993.33,8999779.66,8955866.1,9523749.01,9656092.83,9377919.32,8934240.09,8399954.48,7955674.05,2023-03-11
10,Sistema,Sistema,7541397.17,7289059.65,7070344.23,6929324.37,6873659.09,6802739.21,6617292.87,6881257.52,7294312.03,7619056.48,7923704.01,8209530.44,8327708.9,8347392.98,8246698.83,8196328.35,8139389.68,8181393.37,8890764.86,9198729.73,9043964.46,8727784.15,8252188.56,7774160.14,2023-03-12
11,Sistema,Sistema,7414937.29,7221124.12,7031075.27,6993862.94,7245250.09,7838538.94,8045481.58,8465419.87,8929998.94,9258325.31,9571120.76,9795865.86,9686543.5,9667755.6,9818763.75,9824275.96,9739463.69,9452955.8,9948934.52,10247767.8,10018313.66,9480365.79,8780081.58,8207960.36,2023-03-13
12,Sistema,Sistema,7773023.93,7538923.37,7340766.57,7294668.13,7518231.29,8120748.45,8276604.8,8645028.48,9039184.62,9311203.55,9649123.84,9856004.51,9775004.73,9862387.83,10070024.33,10046109.62,9908793.19,9574458.59,10032024.03,10227471.52,9942878.24,9408661.34,8728090.91,8206554.93,2023-03-14
13,Sistema,Sistema,7783803.0,7522989.42,7333928.68,7262683.15,7456644.57,8001860.46,8205397.96,8565619.59,8985283.03,9199990.27,9478872.46,9710924.47,9633544.47,9765537.65,9971504.9,10005402.39,9816291.69,9510906.91,10011314.47,10265002.56,10044888.97,9544605.86,8822152.89,8256776.4,2023-03-15
14,Sistema,Sistema,7843987.64,7566270.5,7363559.57,7269781.96,7502858.68,8119853.29,8258898.96,8624509.44,9051991.77,9296644.41,9630606.95,9855969.01,9749213.58,9870705.76,9999052.0,10030497.88,9892533.02,9573530.48,9990729.26,10217426.81,9979715.0,9504715.11,8839529.94,8255863.06,2023-03-16
15,Sistema,Sistema,7792011.35,7546533.35,7362159.83,7274046.94,7469584.45,8019941.61,8185975.58,8619676.66,9040610.24,9314652.05,9664653.18,9907754.19,9837202.36,9862315.12,10069938.86,10131909.6,9969799.82,9658957.59,10081197.9,10303324.65,10079344.11,9623463.03,9026437.62,8515203.36,2023-03-17
16,Sistema,Sistema,8072109.56,7758418.42,7557980.42,7476194.56,7541371.51,7689600.97,7816094.06,8334769.06,8874536.92,9212151.11,9504548.41,9681784.05,9559662.51,9529238.01,9436309.2,9359519.75,9184592.51,9139790.7,9686288.31,9860519.67,9562392.1,9083606.91,8542925.08,8100276.27,2023-03-18
17,Sistema,Sistema,7700147.62,7424770.73,7229734.39,7059640.84,6969102.95,6900600.97,6696349.76,6977759.69,7370718.36,7704364.9,7972120.79,8259766.16,8366818.25,8428406.46,8302794.4,8183227.13,8188879.95,8190852.14,8797302.17,9097531.61,8921585.61,8653069.75,8267223.96,7830288.16,2023-03-19
18,Sistema,Sistema,7496035.19,7237712.41,7070404.35,6931360.28,6909538.71,6974668.86,6858799.83,7183697.6,7601956.14,8005973.45,8415654.4,8750514.02,8895602.26,8822783.71,8767033.04,8716972.37,8619179.19,8601381.02,9271238.71,9705379.74,9561034.71,9209344.28,8697592.86,8163325.36,2023-03-20
19,Sistema,Sistema,7773076.92,7524826.55,7345918.28,7277643.63,7521304.23,8057461.01,8192082.38,8636308.14,9143649.04,9475352.84,9846355.64,10131198.62,10021302.21,10198992.66,10429859.64,10470041.77,10274590.23,9885406.88,10296429.77,10576096.97,10353031.34,9849219.25,9132237.9,8555149.74,2023-03-21
20,Sistema,Sistema,8092655.96,7804414.49,7635831.72,7515149.01,7716587.22,8241011.79,8333930.87,8759779.63,9197294.82,9449856.37,9800888.14,10043194.16,9966879.86,10115348.13,10350499.7,10367039.14,10245358.42,9877411.77,10339288.05,10562700.03,10317773.35,9841082.32,9118726.91,8511769.0,2023-03-22
21,Sistema,Sistema,8086413.28,7802336.04,7631982.17,7537026.47,7707460.93,8256836.16,8382839.42,8802163.94,9244421.77,9423802.23,9781753.22,10068473.16,10003975.8,10086938.24,10336260.12,10338967.83,10178296.84,9872986.82,10342263.32,10562146.6,10298770.21,9786200.38,9150384.56,8583077.03,2023-03-23
22,Sistema,Sistema,8165867.77,7897761.27,7686338.09,7589450.14,7819516.58,8340912.79,8506681.31,8943265.87,9380335.94,9665621.97,10000487.35,10231370.2,10125806.92,10254849.42,10426477.96,10445157.23,10276763.4,9894742.77,10327371.06,10527040.43,10237726.07,9786037.65,9219207.73,8658715.81,2023-03-24
23,Sistema,Sistema,8218764.75,7915000.05,7688698.42,7600076.44,7604274.52,7717675.28,7852801.85,8406536.59,8962709.89,9273308.39,9612666.16,9828962.41,9802927.69,9683272.91,9561765.79,9539591.97,9410519.04,9322901.14,9895218.01,10058496.83,9788127.04,9345450.99,8817664.34,8347843.31,2023-03-25
24,Sistema,Sistema,7917963.19,7622459.23,7380969.2,7223620.72,7139872.51,7089358.42,6921230.25,7243921.15,7654989.58,7974464.68,8279485.28,8524613.44,8615106.88,8667876.8,8599069.69,8512545.14,8391954.27,8388951.79,9046168.33,9423490.58,9321958.48,9029285.2,8565579.01,8072918.75,2023-03-26
25,Sistema,Sistema,7676455.39,7470782.95,7269378.97,7238755.48,7481400.34,8027102.2,8173749.75,8652693.32,9162539.61,9498525.97,9851074.87,10161725.58,9988593.73,10118980.73,10302662.25,10326977.99,10076630.36,9689142.64,10180080.03,10386428.58,10170147.87,9678586.96,9011033.76,8416926.78,2023-03-27
26,Sistema,Sistema,8003280.2,7752446.14,7549028.92,7474286.35,7652164.88,8223646.48,8392223.25,8745460.8,9166411.12,9446650.2,9775213.95,10183408.88,10061522.69,10176835.95,10414533.19,10427084.61,10209314.05,9902735.12,10318677.72,10529865.46,10302150.52,9817438.14,9136040.17,8524796.44,2023-03-28
27,Sistema,Sistema,8081820.82,7830202.96,7621284.38,7538926.07,7732044.52,8256283.08,8446561.54,8854051.67,9276729.34,9552677.08,9862867.48,10142639.78,9983983.61,10033947.51,10250247.88,10247880.96,10070590.63,9793022.38,10258214.69,10515872.04,10273362.92,9784147.52,9088116.76,8479765.66,2023-03-29
28,Sistema,Sistema,8029691.41,7754556.03,7582122.93,7532467.39,7731999.58,8177387.62,8274555.82,8733826.22,9225967.31,9518007.0,9871906.5,10131797.28,10041729.19,10150711.32,10376307.83,10404997.56,10243282.28,9899832.23,10361899.35,10567739.24,10345267.98,9852192.79,9174487.88,8585621.64,2023-03-30
29,Sistema,Sistema,8150366.24,7878336.54,7692080.65,7589553.73,7752035.63,8196527.32,8353136.05,8832576.06,9287398.39,9568714.73,9946934.41,10219848.91,10122058.91,10201212.62,10377232.01,10377017.89,10195394.03,9848725.96,10226392.27,10418210.61,10217134.22,9757180.09,9169505.67,8626815.72,2023-03-31
0,Sistema,Sistema,8332679.35,8062712.47,7882053.76,7790196.79,7953434.25,8445133.46,8630046.79,9078065.25,9544171.78,9822143.39,10101933.49,10363479.79,10284940.57,10395561.45,10576905.5,10572263.46,10405938.86,10074260.52,10481022.63,10761943.79,10490388.11,10082422.09,9377752.93,8762155.93,2023-01-31
1,Sistema,Sistema,8300453.7,8072023.5,7868969.09,7731269.23,7931427.63,8460571.79,8596541.33,8992258.87,9451102.6,9745091.6,10106830.6,10402195.73,10293100.58,10387827.48,10592218.32,10582763.9,10404534.92,10074103.95,10450866.42,10685803.63,10451782.32,10016422.7,9388944.45,8775087.55,2023-02-01
2,Sistema,Sistema,8269408.63,7985646.68,7780432.76,7678119.86,7853036.98,8358317.13,8543056.52,8949886.26,9444208.86,9676807.61,9997513.49,10342122.01,10250450.25,10350618.33,10555807.25,10533265.89,10366147.2,9991915.34,10443978.43,10749532.45,10497949.91,10001985.8,9331368.8,8750357.36,2023-02-02
3,Sistema,Sistema,8276349.9,8019557.93,7811738.33,7740366.79,7957365.39,8443480.3,8630082.5,9023681.43,9501470.87,9802906.93,10182676.58,10468868.94,10382708.91,10421490.91,10619361.27,10649748.52,10476559.18,10130508.4,10532782.65,10756246.83,10523302.74,10054788.58,9462046.82,8924852.16,2023-02-03
4,Sistema,Sistema,8453835.77,8193423.64,7981968.58,7858521.96,7900842.03,8031650.3,8165422.7,8605680.72,9143214.92,9476537.36,9857795.91,10079342.63,10036978.14,9908153.77,9752458.23,9735510.24,9586331.72,9471496.48,10026043.7,10254665.44,9987383.92,9526150.19,8987973.29,8495197.46,2023-02-04
5,Sistema,Sistema,8103960.89,7826347.12,7588310.49,7430959.58,7375857.88,7330690.9,7131790.29,7288963.21,7681195.38,7954443.55,8284640.08,8488426.79,8612160.39,8629958.99,8558373.55,8531284.08,8550843.32,8558791.19,9233595.89,9638210.59,9556219.05,9276468.76,8846842.83,8366905.12,2023-02-05
6,Sistema,Sistema,8003216.85,7779323.85,7610695.59,7544735.84,7758312.55,8344909.81,8543481.37,8977103.2,9511504.94,9849965.2,10179335.14,10445711.99,10352630.2,10462878.35,10649469.2,10659465.15,10520613.6,10164615.29,10571101.36,10890293.81,10678897.7,10241884.22,9524084.39,8539104.73,2023-02-06
7,Sistema,Sistema,7958658.06,7686616.88,7449801.9,7381173.07,7591353.14,8178028.19,8549503.19,8908428.91,9496663.49,9797378.44,10142742.27,10411976.54,10309677.2,10483507.07,10701852.26,10726697.62,10497418.76,10110585.21,10546306.21,10865770.97,10630828.47,10169958.13,9492430.38,8895724.38,2023-02-07
8,Sistema,Sistema,8430342.67,8149385.02,7947590.86,7794968.63,7994506.56,8581382.0,8767596.16,9148618.2,9599774.07,9893893.02,10275393.78,10577314.59,10422490.89,10561018.09,10742916.1,10724653.6,10532645.77,10165119.56,10614437.64,10889834.89,10646092.23,10162418.15,9503263.55,8945368.14,2023-02-08
9,Sistema,Sistema,8496831.79,8239866.33,8061272.22,7981250.24,8087570.61,8660852.06,8810940.09,9226636.42,9707509.5,10004623.02,10332600.09,10648541.33,10556079.72,10637431.91,10845502.33,10845337.24,10626104.24,10305300.21,10695277.35,10986570.28,10757704.96,10327394.57,9639172.85,8777492.4,2023-02-09
10,Sistema,Sistema,8084506.23,7815463.67,7595486.64,7499363.54,7686979.59,8246449.58,8398878.65,8797123.88,9529075.36,9849899.05,10211481.12,10446398.72,10428636.05,10525697.83,10828766.72,10875368.23,10729333.44,10346647.45,10375020.69,10537822.37,10266071.71,9757485.45,9171704.88,8638483.7,2023-02-10
11,Sistema,Sistema,8192691.96,7897080.38,7706137.89,7576941.41,7613631.72,7786892.74,7938072.84,8430285.78,8979991.45,9361454.3,9713773.8,10014714.45,10001519.19,9918247.95,9750815.99,9677720.27,9527819.57,9307848.08,9850400.3,10071714.02,9823840.83,9373410.35,8869233.8,8367100.57,2023-02-11
12,Sistema,Sistema,7926267.01,7609160.4,7424243.11,7254868.47,7173078.76,7177061.27,7079661.56,7282794.45,7704002.36,8021988.9,8219108.15,8489754.16,8632651.72,8620906.49,8560781.47,8495561.12,8428118.94,8427868.8,9080464.38,9501913.23,9381245.21,9054030.13,8603091.33,8100356.61,2023-02-12
13,Sistema,Sistema,7690882.46,7464457.21,7293206.41,7217997.01,7436710.79,8032090.04,8227275.79,8626078.57,9218272.4,9653651.69,9814006.35,10039467.7,9951001.11,10073333.39,10272302.37,10255732.39,10079214.32,9704546.18,10110775.96,10452507.71,10238993.26,9756722.08,9081213.47,8492205.41,2023-02-13
14,Sistema,Sistema,8047924.82,7706744.56,7540076.5,7447174.91,7616223.63,8135752.69,8369173.69,8825858.4,9315392.88,9560269.14,9838976.21,10104370.92,10035313.34,10210501.63,10754881.39,10787065.13,10593129.14,10193128.24,10252411.91,10585311.8,10322334.45,10214702.44,9624298.71,8825029.41,2023-02-14
15,Sistema,Sistema,8200211.26,7909447.23,7831213.48,7759724.52,7949393.98,8499248.21,8658902.2,9130237.11,9718703.17,10002035.35,10356580.65,10627318.07,10476303.44,10625531.55,10788711.68,10767673.74,10610591.19,10231448.9,10282262.95,10533161.29,10270346.22,10149746.66,9616012.93,8685637.94,2023-02-15
16,Sistema,Sistema,8112204.19,7836707.2,7802967.28,7536423.34,7737635.77,8298589.69,8494429.94,8835407.15,9282139.75,9537233.32,9814555.61,10236196.65,10365009.46,10468571.9,10703379.21,10739178.44,10559203.6,10246639.63,10672400.01,10941332.79,10656778.7,10164451.4,9507695.18,8776555.91,2023-02-16
17,Sistema,Sistema,8349732.05,8131671.73,7945532.18,7858119.48,7878235.14,8390908.08,8549490.86,8850865.32,9612657.0,9965718.05,10221246.89,10463373.63,10438855.46,10521873.22,10694192.84,10742442.72,10475735.16,10179336.29,10584994.25,10795646.16,10554344.72,10125113.43,9544149.09,8970720.32,2023-02-17
18,Sistema,Sistema,8529838.65,8246248.45,8038330.58,7886324.96,7953939.37,8109855.64,8153516.84,8492911.47,9169185.94,9599600.45,9913970.08,10108685.93,10095021.86,9964621.43,9706704.42,9531093.04,9406889.3,9277850.36,9957525.11,10266820.37,9966872.11,9509659.79,8985318.6,8480565.84,2023-02-18
19,Sistema,Sistema,7689727.67,7354546.83,7171904.22,7013109.22,6906777.38,6856798.66,6633597.24,6883734.76,7358496.32,7850932.35,8295459.22,8579514.23,8711951.36,8695607.27,8601284.44,8532848.04,8370641.92,8234822.03,8717635.75,9126022.92,9023189.72,8701477.16,8256156.47,7847646.48,2023-02-19
20,Sistema,Sistema,7781037.57,7547277.77,7403655.38,7274003.38,7493583.4,8097695.76,8286758.39,8671401.54,9152029.38,9494393.2,9975122.28,10109848.83,10050701.33,10173884.57,10352389.67,10350008.5,10201357.84,9940744.47,10331221.93,10604474.13,10370311.67,9926718.75,9122907.0,8522317.03,2023-02-20
21,Sistema,Sistema,8111605.95,7859688.82,7661084.74,7482925.63,7655768.68,8230371.15,8378396.73,8683039.24,9192420.01,9463929.48,9800304.5,10077138.08,9981107.31,10028493.55,10171267.31,10220933.01,10106625.31,9856806.95,10329358.8,10603722.54,10345356.18,9863666.25,9131500.81,8602454.79,2023-02-21
22,Sistema,Sistema,8269837.35,8027794.99,7749440.75,7586590.35,7730312.21,8240029.44,8517382.79,8966014.91,9488723.85,9765802.93,10085662.43,10331003.96,10214807.25,10292172.78,10446855.1,10426130.76,10296162.42,9999048.92,10399745.56,10690174.16,10440034.07,9905920.64,9237079.07,8710082.79,2023-02-22
23,Sistema,Sistema,8040454.61,7628177.63,7397950.93,7285835.79,7481774.08,8101055.97,8240685.25,8665971.08,9287384.79,9601206.57,9977228.34,10324454.96,10221452.49,10374039.38,10589509.51,10601872.51,10469387.52,10183889.2,10620192.92,10898545.68,10643165.91,10094130.68,9442424.28,8671492.02,2023-02-23
24,Sistema,Sistema,8254318.64,7987578.35,7814990.41,7719757.12,7904770.72,8507401.62,8576301.93,8953350.77,9523393.26,9750513.47,10172222.01,10502752.14,10380209.5,10549319.82,10754803.3,10773629.11,10598141.92,10199151.66,10557605.78,10865192.67,10590843.3,10161851.28,9545765.07,9020548.91,2023-02-24
25,Sistema,Sistema,8430852.09,8248292.8,8045089.94,7914800.78,7967055.87,8089848.48,8043024.5,8420787.65,8913596.92,9186722.88,9552973.42,9804803.76,9776275.25,9623865.44,9443846.67,9393235.02,9332746.12,9241775.01,9638148.79,9884373.52,9640815.55,9253688.31,8712453.17,8278107.61,2023-02-25
26,Sistema,Sistema,8183618.46,7937764.19,7718344.97,7573062.51,7495502.35,7398827.48,7182167.42,7417386.55,7799549.33,8171055.01,8501735.74,8751205.4,8915834.95,8933395.48,8843222.28,8765395.13,8653435.54,8600757.01,9295793.17,9765793.6,9640148.27,9359973.51,8916123.01,8450833.8,2023-02-26
