hydro_project,timeseries,hydro_avg_flow_mw,hydro_min_flow_mw
H_SanAndres2,2024_Q1_labor,14.42187,0.00107
H_SanAndres2,2024_Q2_holidays,19.485729999999997,4.5363299999999995
H_SanAndres2,2024_Q2_labor,19.4857,0.0015
H_SanAndres2,2024_Q3_holidays,19.506819999999998,5.7722
H_SanAndres2,2024_Q3_labor,19.50325,0.0046500000000000005
H_SanAndres2,2024_Q4_holidays,19.06793,0.00101
H_SanAndres2,2024_Q4_labor,19.368175,0.00019
H_SanCancio,2024_Q1_holidays,1.194315,0.00758
H_SanCancio,2024_Q1_labor,1.18426,0.00098
H_SanCancio,2024_Q2_holidays,1.4920799999999999,0.00148
H_SanCancio,2024_Q2_labor,1.45111,0.00158
H_SanCancio,2024_Q3_holidays,1.4129800000000001,0.02197
H_SanCancio,2024_Q3_labor,1.38215,0.0028599999999999997
H_SanCancio,2024_Q4_holidays,1.1066500000000001,0.08087000000000001
H_SanCancio,2024_Q4_labor,1.01041,0.0001
H_SanJosMoII,2024_Q1_holidays,0.74715,0.06509999999999999
H_SanJosMoII,2024_Q1_labor,0.7497,0.0001
H_SanJosMoII,2024_Q2_holidays,0.72305,0.0005
H_SanJosMoII,2024_Q2_labor,0.7228,0.0002
H_SanJosMoII,2024_Q3_holidays,0.8469,0.0073
H_SanJosMoII,2024_Q3_labor,0.8166,0.0004
H_SanJosMoII,2024_Q4_holidays,0.7739,0.018
H_SanJosMoII,2024_Q4_labor,0.7491,0.0001
H_SanJose,2024_Q1_holidays,0.29928,0.00597
H_SanJose,2024_Q1_labor,0.30012,2.9999999999999997e-05
H_SanJose,2024_Q2_holidays,0.2739,0.00013000000000000002
H_SanJose,2024_Q2_labor,0.2772,2.9999999999999997e-05
H_SanJose,2024_Q3_holidays,0.2607,2.9999999999999997e-05
H_SanJose,2024_Q3_labor,0.2607,2.9999999999999997e-05
H_SanJose,2024_Q4_holidays,0.2772,0.0033
H_SanJose,2024_Q4_labor,0.2772,0.0001
H_SanMatias,2024_Q1_holidays,10.172135,6.72312
H_SanMatias,2024_Q1_labor,10.219629999999999,0.08275
H_SanMatias,2024_Q2_holidays,11.64251,4.04031
H_SanMatias,2024_Q2_labor,10.38578,0.48713
H_SanMatias,2024_Q3_holidays,14.964590000000001,0.77726
H_SanMatias,2024_Q3_labor,14.57675,0.061450000000000005
H_SanMatias,2024_Q4_holidays,15.835650000000001,4.31844
H_SanMatias,2024_Q4_labor,15.10429,0.05464
H_SantaAna,2024_Q1_holidays,4.82034,0.08832
H_SantaAna,2024_Q1_labor,4.82586,0.05037
H_SantaAna,2024_Q2_holidays,4.89762,0.00966
H_SantaAna,2024_Q2_labor,4.93971,0.00138
H_SantaAna,2024_Q3_holidays,4.434975,0.966
H_SantaAna,2024_Q3_labor,4.79895,0.00621
H_SantaAna,2024_Q4_holidays,4.47189,0.32913
H_SantaAna,2024_Q4_labor,4.91625,0.00414
H_SantaRita,2024_Q1_holidays,0.77836,0.00022
H_SantaRita,2024_Q1_labor,0.75812,0.00044
H_SantaRita,2024_Q2_holidays,0.8670199999999999,0.00044
H_SantaRita,2024_Q2_labor,0.8289599999999999,0.00022
H_SantaRita,2024_Q3_holidays,0.81598,0.02354
H_SantaRita,2024_Q3_labor,0.7975,0.00022
H_SantaRita,2024_Q4_holidays,0.85404,0.00022
H_SantaRita,2024_Q4_labor,0.87736,0.00022
H_Santiago,2024_Q1_holidays,0.96957,0.36107
H_Santiago,2024_Q1_labor,0.97754,4e-05
H_Santiago,2024_Q2_holidays,1.172355,0.25442
H_Santiago,2024_Q2_labor,1.186485,0.01748
H_Santiago,2024_Q3_holidays,1.2744,0.08395
H_Santiago,2024_Q3_labor,1.32286,0.00435
H_Santiago,2024_Q4_holidays,1.3725749999999999,0.10643000000000001
H_Santiago,2024_Q4_labor,1.32602,0.00185
H_Silvia,2024_Q1_holidays,0.32667999999999997,0.004940000000000001
H_Silvia,2024_Q1_labor,0.32912,0.00139
H_Silvia,2024_Q2_holidays,0.32955,0.0059900000000000005
H_Silvia,2024_Q2_labor,0.328145,0.00041
H_Silvia,2024_Q3_holidays,0.32955,0.03034
H_Silvia,2024_Q3_labor,0.32911,0.00789
H_Silvia,2024_Q4_holidays,0.32936,0.05195
H_Silvia,2024_Q4_labor,0.32493,0.00113
H_Suba,2024_Q1_holidays,1.82955,0.00025
H_Suba,2024_Q1_labor,1.86514,2e-05
H_Suba,2024_Q2_holidays,1.80233,0.20812999999999998
H_Suba,2024_Q2_labor,1.8504,2e-05
H_Suba,2024_Q3_holidays,1.9371099999999999,0.02444
H_Suba,2024_Q3_labor,1.96964,0.00026000000000000003
H_Suba,2024_Q4_holidays,1.960445,0.07287
H_Suba,2024_Q4_labor,2.020665,0.00017999999999999998
H_Sueva2,2024_Q1_holidays,1.3779,0.0702
H_Sueva2,2024_Q1_labor,1.3662,0.0018
H_Sueva2,2024_Q2_holidays,4.4946,0.0144
H_Sueva2,2024_Q2_labor,4.3668000000000005,0.009
H_Sueva2,2024_Q3_holidays,6.1686000000000005,0.2088
H_Sueva2,2024_Q3_labor,6.1686000000000005,0.0036
H_Sueva2,2024_Q4_holidays,4.107600000000001,0.18
H_Sueva2,2024_Q4_labor,3.987,0.0036
H_Tunjita,2024_Q1_holidays,7.89839,0.11248000000000001
H_Tunjita,2024_Q1_labor,7.92392,0.02355
H_Tunjita,2024_Q2_holidays,19.248240000000003,0.36498
H_Tunjita,2024_Q2_labor,19.14791,0.00219
H_Tunjita,2024_Q3_holidays,19.69548,0.69175
H_Tunjita,2024_Q3_labor,19.70333,0.20621
H_Tunjita,2024_Q4_holidays,13.66149,0.1785
H_Tunjita,2024_Q4_labor,13.63677,0.0056
H_Union,2024_Q1_holidays,0.5885400000000001,0.00011999999999999999
H_Union,2024_Q1_labor,0.5962799999999999,0.00011999999999999999
H_Union,2024_Q2_holidays,0.732,0.00011999999999999999
H_Union,2024_Q2_labor,0.71412,0.00011999999999999999
H_Union,2024_Q3_holidays,0.7423200000000001,0.0028799999999999997
H_Union,2024_Q3_labor,0.73764,0.00011999999999999999
H_Union,2024_Q4_holidays,0.69468,0.00011999999999999999
H_Union,2024_Q4_labor,0.68016,0.00011999999999999999
H_Urrao,2024_Q1_holidays,0.7914500000000001,0.00066
H_Urrao,2024_Q1_labor,0.7917799999999999,0.009789999999999998
H_Urrao,2024_Q2_holidays,0.8050900000000001,0.11792
H_Urrao,2024_Q2_labor,0.80531,0.00022
H_Urrao,2024_Q3_holidays,0.79728,0.05038
H_Urrao,2024_Q3_labor,0.79695,0.00055
H_Urrao,2024_Q4_holidays,0.81147,0.51579
H_Urrao,2024_Q4_labor,0.81037,0.00011
H_Usaquen,2024_Q1_holidays,0.8526449999999999,0.0126
H_Usaquen,2024_Q1_labor,1.063115,0.011550000000000001
H_Usaquen,2024_Q2_holidays,0.9335,0.06756000000000001
H_Usaquen,2024_Q2_labor,1.0673599999999999,0.004849999999999999
H_Usaquen,2024_Q3_holidays,0.85702,0.06588
H_Usaquen,2024_Q3_labor,1.00539,0.0011
H_Usaquen,2024_Q4_holidays,0.946365,0.011380000000000001
H_Usaquen,2024_Q4_labor,1.10263,0.00254
H_VentanaA,2024_Q1_holidays,2.490095,0.00069
H_VentanaA,2024_Q1_labor,2.593185,0.00034
H_VentanaA,2024_Q2_holidays,1.78981,0.02755
H_VentanaA,2024_Q2_labor,2.00915,0.00092
H_VentanaA,2024_Q3_holidays,1.87371,0.00597
H_VentanaA,2024_Q3_labor,1.829405,0.00069
H_VentanaA,2024_Q4_holidays,2.420995,0.05188
H_VentanaA,2024_Q4_labor,2.36774,0.00184
H_VentanaB,2024_Q1_holidays,1.69167,0.05831
H_VentanaB,2024_Q1_labor,1.6908599999999998,0.00608
H_VentanaB,2024_Q2_holidays,1.9845799999999998,0.02296
H_VentanaB,2024_Q2_labor,1.78567,0.00011
H_VentanaB,2024_Q3_holidays,1.7305199999999998,0.008490000000000001
H_VentanaB,2024_Q3_labor,1.69666,0.00023
H_VentanaB,2024_Q4_holidays,1.80048,0.00115
H_VentanaB,2024_Q4_labor,1.76214,0.00103
H_Violetas,2024_Q1_holidays,0.4136,0.00078
H_Violetas,2024_Q1_labor,0.43119999999999997,0.01841
H_Violetas,2024_Q2_holidays,0.4972,0.00519
H_Violetas,2024_Q2_labor,0.48663999999999996,0.0008399999999999999
H_Violetas,2024_Q3_holidays,0.506,0.049210000000000004
H_Violetas,2024_Q3_labor,0.48928,0.00433
H_Violetas,2024_Q4_holidays,0.54648,0.08968000000000001
H_Violetas,2024_Q4_labor,0.55704,0.02544
H_Zeus,2024_Q1_holidays,3.33444,2.64574
H_Zeus,2024_Q1_labor,3.54678,0.88932
H_Zeus,2024_Q2_holidays,5.03322,0.55645
H_Zeus,2024_Q2_labor,4.90696,0.02284
H_Zeus,2024_Q3_holidays,9.58435,0.43617
H_Zeus,2024_Q3_labor,9.176870000000001,0.01112
H_Zeus,2024_Q4_holidays,8.763655,3.91983
H_Zeus,2024_Q4_labor,7.65026,0.27522
INSULA,2024_Q1_holidays,12.980934999999999,0.95841
INSULA,2024_Q1_labor,13.90152,0.7117
INSULA,2024_Q2_holidays,14.796719999999999,0.046130000000000004
INSULA,2024_Q2_labor,14.54058,0.19594
INSULA,2024_Q3_holidays,13.78793,0.01781
INSULA,2024_Q3_labor,13.63299,0.07841
INSULA,2024_Q4_holidays,13.826065,3.0433600000000003
INSULA,2024_Q4_labor,13.82489,0.07288
ITUANGO,2024_Q1_holidays,272.028335,1.10715
ITUANGO,2024_Q1_labor,271.9787,0.0001
ITUANGO,2024_Q2_holidays,536.187185,266.86046000000005
ITUANGO,2024_Q2_labor,536.20937,0.00076
ITUANGO,2024_Q3_holidays,290.74066,2.29334
ITUANGO,2024_Q3_labor,289.28639499999997,0.00852
ITUANGO,2024_Q4_holidays,601.2547900000001,171.64973
ITUANGO,2024_Q4_labor,601.72494,0.00043
JAGUAS,2024_Q1_holidays,115.48873,0.28169
JAGUAS,2024_Q1_labor,130.45610499999998,0.054299999999999994
JAGUAS,2024_Q2_holidays,169.006915,1.0511300000000001
JAGUAS,2024_Q2_labor,116.84349,0.00202
JAGUAS,2024_Q3_holidays,155.30552,3.41509
JAGUAS,2024_Q3_labor,169.21895,0.6987599999999999
JAGUAS,2024_Q4_holidays,169.67564000000002,1.77504
JAGUAS,2024_Q4_labor,169.22881,0.00079
LA TASAJERA,2024_Q1_holidays,303.85661,0.55
LA TASAJERA,2024_Q1_labor,303.56331,0.03667
LA TASAJERA,2024_Q2_holidays,239.87328,0.03667
LA TASAJERA,2024_Q2_labor,302.93996999999996,0.07332999999999999
LA TASAJERA,2024_Q3_holidays,300.70328,4.98666
LA TASAJERA,2024_Q3_labor,303.26994,0.36667
LA TASAJERA,2024_Q4_holidays,238.25995,7.00333
LA TASAJERA,2024_Q4_labor,203.35332,0.33
MIEL I,2024_Q1_holidays,348.25579500000003,31.817520000000002
MIEL I,2024_Q1_labor,346.01196,0.09197
MIEL I,2024_Q2_holidays,263.657345,28.95938
MIEL I,2024_Q2_labor,230.218385,28.70466
MIEL I,2024_Q3_holidays,33.11135,31.45053
MIEL I,2024_Q3_labor,33.38760499999999,21.61449
MIEL I,2024_Q4_holidays,33.71617,30.96207
MIEL I,2024_Q4_labor,208.73102999999998,13.369819999999999
PLAYAS,2024_Q1_holidays,205.12002999999999,16.31
PLAYAS,2024_Q1_labor,205.18003,0.01
PLAYAS,2024_Q2_holidays,205.12,2.68
PLAYAS,2024_Q2_labor,205.14003,0.03
PLAYAS,2024_Q3_holidays,204.88003,0.59
PLAYAS,2024_Q3_labor,204.89003,0.07
PLAYAS,2024_Q4_holidays,205.14,0.36
PLAYAS,2024_Q4_labor,205.80003,0.01
PORCE II,2024_Q1_holidays,269.10004,0.322
PORCE II,2024_Q1_labor,346.794,0.23
PORCE II,2024_Q2_holidays,270.43404,4.968
PORCE II,2024_Q2_labor,274.482,0.276
PORCE II,2024_Q3_holidays,270.94003999999995,1.472
PORCE II,2024_Q3_labor,280.094,0.046
PORCE II,2024_Q4_holidays,269.37604,0.276
PORCE II,2024_Q4_labor,270.98604,1.334
PORCE III,2024_Q1_holidays,645.245015,6.86746
PORCE III,2024_Q1_labor,675.64512,0.26943
PORCE III,2024_Q2_holidays,685.89361,10.804530000000002
PORCE III,2024_Q2_labor,678.37671,0.6147
PORCE III,2024_Q3_holidays,686.428925,0.66625
PORCE III,2024_Q3_labor,692.58632,0.00504
PORCE III,2024_Q4_holidays,698.4340850000001,0.43562
PORCE III,2024_Q4_labor,695.47778,0.6950599999999999
PRADO,2024_Q1_holidays,51.09442,8.999999999999999e-05
PRADO,2024_Q1_labor,51.07672,5.9999999999999995e-05
PRADO,2024_Q2_holidays,51.244025,1e-05
PRADO,2024_Q2_labor,51.220065000000005,0.00026000000000000003
PRADO,2024_Q3_holidays,50.76309,0.00011
PRADO,2024_Q3_labor,51.019754999999996,8.999999999999999e-05
PRADO,2024_Q4_holidays,34.75444,2e-05
PRADO,2024_Q4_labor,30.592315,2e-05
PRADO4,2024_Q1_holidays,5.19052,1.32481
PRADO4,2024_Q1_labor,5.16034,1e-05
PRADO4,2024_Q2_holidays,5.1786449999999995,4e-05
PRADO4,2024_Q2_labor,5.20174,5.9999999999999995e-05
PRADO4,2024_Q3_holidays,5.40978,8e-05
PRADO4,2024_Q3_labor,5.401815,0.00146
PRADO4,2024_Q4_holidays,5.07391,4e-05
PRADO4,2024_Q4_labor,5.067735,2e-05
RIOGRANDE 1,2024_Q1_holidays,19.015340000000002,0.132
RIOGRANDE 1,2024_Q1_labor,19.283,0.011
RIOGRANDE 1,2024_Q2_holidays,19.286669999999997,0.044
RIOGRANDE 1,2024_Q2_labor,19.294,0.022
RIOGRANDE 1,2024_Q3_holidays,19.286669999999997,0.48033
RIOGRANDE 1,2024_Q3_labor,19.286669999999997,0.00367
RIOGRANDE 1,2024_Q4_holidays,19.29034,0.12467
RIOGRANDE 1,2024_Q4_labor,19.286669999999997,0.044
SALTO II,2024_Q1_holidays,35.008559999999996,0.03408
SALTO II,2024_Q1_labor,35.01235,2e-05
SALTO II,2024_Q2_holidays,34.926715,8.999999999999999e-05
SALTO II,2024_Q2_labor,34.97423,0.00035
SALTO II,2024_Q3_holidays,34.87404,0.00074
SALTO II,2024_Q3_labor,34.890815,0.00025
SALTO II,2024_Q4_holidays,34.930220000000006,0.08208
SALTO II,2024_Q4_labor,34.945395000000005,2.9999999999999997e-05
SALVAJINA,2024_Q1_holidays,189.51328999999998,0.04491
SALVAJINA,2024_Q1_labor,189.920065,2e-05
SALVAJINA,2024_Q2_holidays,117.16844,0.0033399999999999997
SALVAJINA,2024_Q2_labor,189.31592999999998,0.0073
SALVAJINA,2024_Q3_holidays,96.20987,0.023280000000000002
SALVAJINA,2024_Q3_labor,102.72755000000001,0.00123
SALVAJINA,2024_Q4_holidays,94.880205,0.0031
SALVAJINA,2024_Q4_labor,95.69273,0.00065
SAN CARLOS,2024_Q1_holidays,957.09126,0.00061
SAN CARLOS,2024_Q1_labor,1046.128525,0.04445
SAN CARLOS,2024_Q2_holidays,884.9567,5.45185
SAN CARLOS,2024_Q2_labor,1073.9737099999998,0.009550000000000001
SAN CARLOS,2024_Q3_holidays,946.51802,0.67083
SAN CARLOS,2024_Q3_labor,940.6324299999999,0.11037999999999999
SAN CARLOS,2024_Q4_holidays,1091.24972,3.41094
SAN CARLOS,2024_Q4_labor,1084.05408,0.00496
SANFRANCISCO,2024_Q1_holidays,45.72648,1e-05
SANFRANCISCO,2024_Q1_labor,45.841935,1e-05
SANFRANCISCO,2024_Q2_holidays,82.31149,4e-05
SANFRANCISCO,2024_Q2_labor,81.47012000000001,1e-05
SANFRANCISCO,2024_Q3_holidays,85.66758,1e-05
SANFRANCISCO,2024_Q3_labor,81.899055,1e-05
SANFRANCISCO,2024_Q4_holidays,46.081050000000005,1e-05
SANFRANCISCO,2024_Q4_labor,45.938085,1e-05
SNMIGUEL,2024_Q1_holidays,32.184075,0.0043
SNMIGUEL,2024_Q1_labor,32.198955,0.00281
SNMIGUEL,2024_Q2_holidays,48.13663,11.15779
SNMIGUEL,2024_Q2_labor,47.56386,0.89386
SNMIGUEL,2024_Q3_holidays,48.962180000000004,3.21132
SNMIGUEL,2024_Q3_labor,46.42327,0.0030299999999999997
SNMIGUEL,2024_Q4_holidays,41.23502499999999,14.317219999999999
SNMIGUEL,2024_Q4_labor,33.272324999999995,0.00294
SOGAMOSO,2024_Q1_holidays,585.7971499999999,117.64746000000001
SOGAMOSO,2024_Q1_labor,634.77913,116.44197
SOGAMOSO,2024_Q2_holidays,718.2876000000001,119.40361999999999
SOGAMOSO,2024_Q2_labor,642.332615,117.87016
SOGAMOSO,2024_Q3_holidays,566.009375,119.41947
SOGAMOSO,2024_Q3_labor,590.500735,111.51935
SOGAMOSO,2024_Q4_holidays,719.436275,118.98969
SOGAMOSO,2024_Q4_labor,812.612045,118.67555
TEQUEND1-4,2024_Q1_holidays,11.98531,0.20873
TEQUEND1-4,2024_Q1_labor,11.36354,0.00039
TEQUEND1-4,2024_Q2_holidays,14.018915,0.21133000000000002
TEQUEND1-4,2024_Q2_labor,14.0261,0.0003
TEQUEND1-4,2024_Q3_holidays,14.098575,0.3201
TEQUEND1-4,2024_Q3_labor,14.099195,0.06042
TEQUEND1-4,2024_Q4_holidays,14.209520000000001,0.00786
TEQUEND1-4,2024_Q4_labor,14.21302,5e-05
URRA,2024_Q1_holidays,81.257665,72.32888
URRA,2024_Q1_labor,82.17788999999999,72.20884
URRA,2024_Q2_holidays,74.46950000000001,65.10534
URRA,2024_Q2_labor,100.968445,65.49328
URRA,2024_Q3_holidays,298.74016500000005,74.30389
URRA,2024_Q3_labor,297.19899,74.20494000000001
URRA,2024_Q4_holidays,161.22718500000002,76.51127000000001
URRA,2024_Q4_labor,160.84428,76.20934
H_America,2024_Q3_labor,0.0,0.0
H_America,2024_Q3_holidays,0.0,0.0
H_Caracoli,2024_Q1_labor,0.0,0.0
H_Caracoli,2024_Q1_holidays,0.0,0.0
H_CascadaGra,2024_Q1_labor,0.0,0.0
H_CascadaGra,2024_Q1_holidays,0.0,0.0
H_CascadaGra,2024_Q2_labor,0.0,0.0
H_CascadaGra,2024_Q2_holidays,0.0,0.0
H_CascadaGra,2024_Q3_labor,0.0,0.0
H_CascadaGra,2024_Q3_holidays,0.0,0.0
H_IquiraII,2024_Q4_labor,0.0,0.0
H_IquiraII,2024_Q4_holidays,0.0,0.0
H_Oibita,2024_Q1_labor,0.0,0.0
H_Oibita,2024_Q1_holidays,0.0,0.0
H_SBartolome,2024_Q1_labor,0.0,0.0
H_SBartolome,2024_Q1_holidays,0.0,0.0
