Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Agente,SCEC,452.49,440.52,422.46,417.64,380.11,454.67,555.58,680.62,765.45,529.37,381.86,482.36,331.19,290.03,497.91,569.37,801.23,819.35,746.17,642.48,574.23,553.89,510.75,481.91,2024-04-29
Agente,TENC,5046.66,4954.31,4943.66,4858.19,4898.04,5145.47,6515.38,7011.97,7417.2,7573.41,7820.37,7936.68,8044.52,8147.84,8129.37,8053.03,7989.66,7905.27,7776.65,7642.25,7152.01,5883.01,5349.56,5177.34,2024-04-29
Agente,TPLC,652.17,608.94,751.45,698.97,892.52,1011.39,1083.53,1222.83,1236.59,1187.26,1213.71,1296.86,1352.34,1212.29,1244.24,1293.73,1320.4,1418.27,1526.53,1418.76,1187.51,1083.57,979.47,839.84,2024-04-29
Agente,VICC,327.08,304.08,315.22,298.87,297.12,276.07,255.38,238.23,276.69,286.31,293.78,302.56,320.71,347.88,347.43,324.15,326.25,320.07,374.93,379.89,380.43,356.41,329.32,303.06,2024-04-29
Agente,ASCC,1505.93,1455.92,1430.23,1414.84,1443.33,1589.59,1775.6,2314.53,2803.58,3144.12,3285.45,3326.07,2942.58,2809.59,3061.3,3163.14,3143.64,3073.65,2973.33,2693.8,2345.92,2081.17,1859.47,1702.07,2024-04-30
Agente,BIAC,18824.6,18467.94,18014.16,18012.37,18671.6,19567.76,23694.83,28448.94,31212.57,33310.31,34808.55,35424.27,34844.37,35252.71,36556.97,35372.43,34295.74,30153.53,28186.51,26782.34,25084.44,23130.93,20994.18,19745.96,2024-04-30
Agente,CASC,52328.39,51521.8,52264.65,51334.31,50829.87,49568.95,48869.07,55108.15,62272.27,67608.24,71524.38,73691.85,68832.27,72192.26,76819.49,76275.3,72374.66,68860.33,73824.15,74202.16,73105.1,69081.85,66116.93,61807.21,2024-04-30
Agente,CDNC,53616.09,50242.28,48932.99,48878.77,53713.92,74821.73,98263.12,94253.43,96154.93,98703.39,101686.82,106470.97,101575.67,97079.49,101552.4,104154.4,106289.12,107720.96,112749.47,117532.06,108498.54,95977.15,78459.93,61004.08,2024-04-30
Agente,CEOC,53510.73,51637.2,50359.85,50478.83,55541.66,69432.29,77759.83,74309.68,76356.11,77094.8,85086.02,89204.16,87428.8,86836.08,84533.2,88454.33,91195.78,94414.79,105857.54,108153.53,100982.62,89227.43,73107.34,62639.61,2024-04-30
Agente,CETC,14081.61,13037.04,12594.5,12409.59,12741.19,13803.08,15523.05,17516.36,19819.16,22109.98,23913.55,25280.46,24127.19,23342.83,23907.74,23815.94,23238.49,22615.26,22269.3,22962.84,21941.66,20437.34,17928.92,15468.13,2024-04-30
