Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Agente,CNRC,20797.31,21620.64,21702.92,21672.34,21908.18,23420.02,24949.48,29516.38,29875.36,31970.5,33072.78,31959.92,30123.02,33238.6,26580.0,26440.2,26227.96,25216.36,24448.54,24475.36,24296.94,24031.4,24022.38,23992.24,2024-04-30
Agente,COLC,2169.03,2224.9,2259.85,2283.74,2254.33,2088.73,1987.28,1334.49,835.86,467.45,322.18,302.59,706.47,855.88,584.86,452.62,489.39,413.74,436.36,736.19,1128.09,1415.98,1667.45,1852.97,2024-04-30
Agente,DEPC,299.73,684.41,590.86,129.82,250.62,213.98,151.61,140.32,225.27,465.82,467.73,679.64,749.03,560.25,309.85,607.19,654.03,735.12,660.66,1211.11,1102.51,1025.16,2378.49,2532.64,2024-04-30
Agente,DEPG,9972.5,9972.5,9972.5,9972.5,9972.5,9972.5,,,,,,,,,,,,,9972.5,9972.5,9972.5,9972.5,9972.5,9972.5,2024-04-30
Agente,DLRC,1044.58,1066.19,1071.38,1080.68,1065.72,1002.22,876.81,2220.4,2107.27,2074.75,2090.18,2090.38,2226.15,2300.95,2134.71,1942.52,1762.66,580.61,650.49,516.02,593.9,676.97,792.71,919.47,2024-04-30
Agente,DRUG,1825.32,864.61,350.22,160.03,198.85,1526.63,353.68,193.35,403.8,61.11,29.44,23.68,450.29,96.65,25.96,61.09,2062.35,2548.18,1366.43,1624.17,511.99,1237.1,1093.23,1249.17,2024-04-30
Agente,EGRC,,,,,,,196.8,1211.4,2306.4,2542.8,2508.0,1629.6,1521.6,1085.4,1844.4,2303.4,1367.4,274.2,,,,,,,2024-04-30
Agente,EGTC,23746.01,23018.01,22674.01,22684.01,23272.01,24180.01,26802.01,28914.01,30248.01,31102.01,31810.01,32466.01,32848.01,32306.01,31870.01,31466.01,31008.01,30910.01,32306.01,32828.01,31638.01,29722.01,27468.01,25260.01,2024-04-30
Agente,EMEC,1520.82,1693.11,1756.34,1739.26,1731.8,1856.11,1392.17,890.21,443.66,260.84,610.33,486.75,832.18,318.76,61.26,710.75,,150.87,1038.12,445.5,793.96,1180.67,1423.53,1453.31,2024-04-30
Agente,EMMC,0.33,0.22,,0.09,,,,,,0.41,0.45,,,0.47,,,0.41,,,0.46,,,0.33,,2024-04-30
Agente,EMPC,,,,,12.38,,108.5,103.9,47.33,78.72,204.48,98.21,109.19,71.66,18.66,,,2.69,,,33.27,57.81,73.17,89.08,2024-04-30
Agente,EMUG,7059.55,7068.52,7114.99,7126.7,7104.25,7045.38,7158.86,59944.77,60094.29,60155.94,60158.37,60148.9,60282.89,60402.85,60294.19,60090.88,117848.88,127055.77,126833.4,126806.38,126837.16,126874.99,126923.63,68981.79,2024-04-30
Agente,ENBC,3838.31,4078.65,4193.23,4301.45,4315.18,4007.19,3285.97,2440.77,1518.56,816.77,226.1,,,,,,26.27,781.39,1224.47,1433.5,1829.38,2394.08,2956.33,3334.04,2024-04-30
Agente,ENDG,,77580.41,163963.08,159080.67,585729.39,835191.13,827234.37,905762.81,901720.22,888138.18,856235.4,803127.69,826840.33,812722.34,701457.01,533752.27,503558.35,332218.64,245233.13,337537.5,251092.77,271896.96,576729.01,693618.46,2024-04-30
Agente,EOEG,,,,,,,,,,,,,,,,,,53969.55,53969.55,53969.55,53969.55,53969.55,53969.55,53969.55,2024-04-30
Agente,EPMG,283216.15,707188.18,719794.84,734623.63,595942.8,359673.26,301364.18,528886.96,452570.91,384576.87,213362.26,324994.67,367617.92,590206.08,809270.18,987048.23,1215226.95,902287.49,778446.2,740207.59,836866.8,693552.91,413159.68,434663.11,2024-04-30
Agente,EPSC,1092.68,1056.03,1038.25,1031.94,1047.55,1032.72,1082.78,1458.31,1525.87,1555.97,1615.7,1662.15,1681.64,1681.8,1697.97,1692.9,1682.28,1094.45,1097.21,1127.9,1123.19,1052.34,973.78,871.74,2024-04-30
Agente,EPSG,63302.04,109258.28,67505.89,75689.72,113719.13,116910.08,160388.19,113668.08,180478.75,198379.25,214774.05,187591.51,183548.44,150828.09,117430.98,69823.45,10158.81,103262.12,243454.28,59401.59,252612.2,83451.76,106788.97,88154.79,2024-04-30
Agente,ESPC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2024-04-30
Agente,EXEC,347.22,347.22,347.22,347.22,347.22,347.22,,,,,,,,,,,,,,,,,347.22,347.22,2024-04-30
Agente,FERC,17413.13,16343.06,14736.39,14722.57,15102.3,16190.72,16542.23,11006.4,13681.54,14569.53,15414.99,16628.73,15964.07,15739.33,15884.57,15844.18,15851.87,16357.31,16863.41,17529.05,16380.28,14665.66,11828.4,12489.7,2024-04-30
Agente,GAPC,,,,,,,,,,1154.06,1226.62,518.25,873.84,166.12,51.99,,,,,,,,,,2024-04-30
Agente,GASC,41859.09,40986.53,40863.28,40867.21,40868.11,40863.88,41451.26,42964.48,42342.7,39725.11,39741.11,39723.11,39726.11,39749.34,39723.69,40473.91,41042.73,40822.5,40420.1,40280.84,40633.72,40274.09,39976.85,39953.5,2024-04-30
Agente,GNSG,,,,,,52.99,3418.93,,835.73,5947.24,1233.24,8569.67,8616.79,,,,,579.54,,,,,,,2024-04-30
Agente,GNYC,,,,,,,926.86,2566.89,1248.05,,2570.25,2385.49,1570.08,1192.53,1413.93,,,,,,,,,,2024-04-30
Agente,GPEC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2024-04-30
Agente,GSAC,10655.8,10532.81,10515.81,10531.79,10532.83,10584.83,10860.82,10980.83,10739.84,10635.83,10808.82,10635.81,10515.81,10515.81,10653.8,10998.79,11725.79,13813.79,13437.8,13229.8,13333.79,13281.78,13160.79,13160.81,2024-04-30
