Id,Name,Value,Date
Rio,PORCE2 CP,0.36544,2024-05-05
Rio,PRADO,4.52024,2024-05-05
Rio,QUEBRADONA,0.688,2024-05-05
Rio,SAN CARLOS,1.31984,2024-05-05
Rio,SAN EUGENIO,2.63307,2024-05-05
Rio,SAN FRANCISCO,0.5675,2024-05-05
Rio,SAN MIGUEL,0.72917,2024-05-05
Rio,SINU URRA,1.05513,2024-05-05
Rio,SOGAMOSO,1.66279,2024-05-05
Rio,TENCHE,0.43474,2024-05-05
