Id,Values_Activity,Values_Subactivity,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE PRODUCTOS REFRACTARIOS,2391,501.12,497.23,497.57,489.16,533.03,550.27,825.14,798.11,701.86,664.43,682.98,698.39,719.15,738.32,710.15,518.94,508.89,470.05,482.01,475.33,441.9,425.9,457.92,469.69,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MATERIALES DE ARCILLA PARA LA CONSTRUCCIÓN,2392,18996.9,18933.35,17661.86,17685.32,18248.64,18763.83,22397.77,24168.5,24428.78,24435.12,25212.19,25791.27,23504.63,22484.07,18925.73,18566.4,18702.47,18783.63,17236.7,18125.18,17191.3,17630.66,18552.83,18483.27,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS PRODUCTOS DE CERÁMICA Y PORCELANA,2393,18815.24,19122.21,19178.8,18296.46,17796.76,17774.78,18249.03,18122.87,17855.9,18160.65,18218.45,18916.58,19180.78,17551.18,17749.54,19112.82,19616.0,19776.88,19595.07,19528.06,19371.31,19105.36,19558.21,19135.68,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE CEMENTO, CAL Y YESO",2394,84645.75,84480.23,91167.16,88458.25,84521.84,80821.81,72106.66,82820.51,87410.43,88591.62,84018.73,83953.09,76750.43,78169.08,78882.36,80597.11,76956.94,69837.49,72188.36,79285.39,80265.18,84744.81,77042.04,77722.7,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE ARTÍCULOS DE HORMIGÓN, CEMENTO Y YESO",2395,10148.85,9932.18,10017.47,9898.01,9741.24,9706.4,9660.5,9805.61,10400.76,10454.09,9726.47,9846.36,9814.02,9907.4,10317.01,10462.32,10297.34,9830.76,9802.15,10103.16,9807.33,10346.78,11022.56,10697.87,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"CORTE, TALLADO Y ACABADO DE LA PIEDRA",2396,148.43,147.25,143.42,146.34,141.17,137.2,173.07,185.91,196.48,221.07,197.85,207.82,206.56,213.95,172.29,172.43,190.29,153.55,134.74,160.51,172.06,169.67,142.61,144.91,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS N.C.P.,2399,3270.76,3431.58,3495.86,3379.38,2881.31,2788.01,2805.68,2720.43,2570.86,2025.8,1872.88,1824.87,1778.18,1704.83,1679.8,2215.79,2260.21,1916.74,2175.65,2302.61,2217.84,2230.45,2634.86,2755.39,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,INDUSTRIAS BÁSICAS DE HIERRO Y DE ACERO,2410,74395.66,81387.91,76224.2,82101.35,86502.75,84479.97,89328.8,88033.28,78051.11,73859.42,74174.01,75759.23,66531.85,76004.62,78551.0,71236.56,66506.1,71959.23,68867.9,82956.61,85757.52,84255.84,81012.98,72613.19,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,INDUSTRIAS BÁSICAS DE OTROS METALES NO FERROSOS,2429,835.13,869.95,878.61,697.45,679.91,569.68,497.06,465.05,489.56,537.66,552.55,546.8,554.66,567.2,550.45,528.88,514.51,507.54,553.77,605.34,589.07,573.55,580.77,580.33,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FUNDICIÓN DE HIERRO Y DE ACERO,2431,32993.06,35037.27,36620.67,39645.72,39888.62,34246.12,36685.8,34729.53,34623.2,25810.99,27517.7,24205.97,31641.27,31590.32,31596.88,23407.97,27118.16,33872.19,41981.45,44189.32,44568.8,44207.53,47957.77,35803.31,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FUNDICIÓN DE METALES NO FERROSOS,2432,15.67,15.61,15.69,15.86,15.68,11.77,7.41,33.31,55.83,56.76,57.63,54.58,16.88,58.27,30.26,17.17,8.75,7.98,15.29,15.91,15.95,15.89,15.7,16.84,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE PRODUCTOS METÁLICOS PARA USO ESTRUCTURAL,2511,1356.7,1285.98,1302.75,1296.35,1165.56,968.76,1260.66,1573.41,1364.14,1569.9,1607.93,1558.51,1463.59,1368.8,881.31,903.16,908.06,879.92,952.03,1047.03,1078.89,1093.84,1568.6,1801.3,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE TANQUES, DEPÓSITOS Y RECIPIENTES DE METAL, EXCEPTO LOS UTILIZADOS PARA EL ENVASE O TRANSPORTE DE MERCANCÍAS",2512,309.72,298.99,292.29,297.96,283.0,274.84,302.12,281.59,237.03,219.74,217.21,216.94,227.29,163.93,136.57,132.99,103.86,106.65,110.07,111.34,108.18,103.79,141.08,149.53,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FORJA, PRENSADO, ESTAMPADO Y LAMINADO DE METAL; PULVIMETALURGIA",2591,322.11,304.06,330.16,322.18,298.47,301.45,255.93,402.81,377.15,373.36,397.77,403.27,329.81,232.42,344.14,388.39,342.97,124.32,127.57,131.39,131.92,174.21,228.97,297.25,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,TRATAMIENTO Y REVESTIMIENTO DE METALES; MECANIZADO,2592,2753.72,2789.35,2902.97,2907.93,2921.96,3022.87,2986.32,2979.1,3143.41,3320.12,3275.45,3643.44,3384.75,3430.46,3775.36,3698.99,3722.83,3357.75,3462.19,3617.69,3647.29,3560.88,3341.13,3159.1,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE ARTÍCULOS DE CUCHILLERÍA, HERRAMIENTAS DE MANO Y ARTÍCULOS DE FERRETERÍA",2593,597.75,548.96,513.02,488.86,487.23,482.42,509.68,503.91,476.47,484.16,467.78,484.02,472.36,427.03,401.77,396.81,384.91,404.55,437.59,514.84,499.14,629.2,1567.47,1967.63,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS PRODUCTOS ELABORADOS DE METAL N.C.P.,2599,10919.75,11244.08,11300.92,11225.78,11466.57,10785.71,11462.08,11803.89,11494.03,11840.63,11659.62,11954.57,11487.15,10630.49,10661.57,10838.93,10830.94,10901.6,11033.88,11911.59,11615.64,11648.84,12493.77,13678.25,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE COMPONENTES Y TABLEROS ELECTRÓNICOS,2610,26.24,25.54,25.35,25.36,25.27,24.33,15.97,1.5,,,,,,,,,0.57,8.64,24.61,26.05,25.82,26.06,25.56,25.52,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE MOTORES, GENERADORES Y TRANSFORMADORES ELÉCTRICOS",2711,915.44,828.04,758.99,895.84,857.8,710.79,736.03,854.51,845.52,814.14,825.04,888.46,892.42,713.77,750.02,761.98,777.44,798.92,801.32,747.78,684.18,754.99,903.01,943.14,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE APARATOS DE DISTRIBUCIÓN Y CONTROL DE LA ENERGÍA ELÉCTRICA,2712,108.57,101.72,118.95,127.25,104.92,89.02,129.36,175.16,153.18,130.74,155.69,175.77,117.83,108.65,114.13,128.74,151.17,141.07,141.51,138.19,111.86,111.87,218.0,241.28,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE PILAS, BATERÍAS Y ACUMULADORES ELÉCTRICOS",2720,4901.39,4772.18,4738.63,4584.9,4360.42,4352.76,4347.07,4454.46,4364.76,4410.58,4420.72,4630.57,4692.3,4838.59,4844.16,5008.87,4985.01,5030.45,4798.62,4828.83,4877.85,4671.11,4652.2,4899.03,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE HILOS Y CABLES ELÉCTRICOS Y DE FIBRA ÓPTICA,2731,800.73,782.24,781.61,757.36,769.25,771.43,764.15,748.42,755.19,758.55,745.71,708.76,674.69,671.25,654.27,647.31,641.59,640.23,630.05,626.45,613.19,650.11,1745.71,2550.0,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE EQUIPOS ELÉCTRICOS DE ILUMINACIÓN,2740,69.17,67.88,68.28,68.08,68.99,64.72,47.46,22.63,13.64,13.68,13.61,13.27,14.25,15.22,14.84,14.3,29.63,56.49,68.02,69.37,74.8,75.44,101.24,116.43,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE APARATOS DE USO DOMÉSTICO,2750,2520.73,2619.46,2781.57,2835.31,2722.63,2471.77,2178.65,2128.29,2057.53,2038.74,2051.0,2069.39,2201.96,1812.11,1765.84,1705.9,1697.56,1717.96,1838.21,1986.9,2327.12,2485.76,4114.35,4275.83,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS TIPOS DE EQUIPO ELÉCTRICO N.C.P.,2790,1165.06,1130.96,1177.08,1180.3,1125.87,1088.81,1142.75,1149.96,1111.74,1103.65,1062.75,1146.26,1090.16,662.04,519.69,477.43,476.61,527.36,552.69,654.77,654.12,900.82,1622.53,2408.76,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE MOTORES, TURBINAS, Y PARTES PARA MOTORES DE COMBUSTIÓN INTERNA",2811,56.8,57.91,56.3,57.46,58.92,56.83,55.73,58.87,46.17,45.39,44.87,46.28,47.14,46.3,46.99,49.42,48.8,50.41,59.71,57.76,57.49,62.08,233.74,306.97,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE EQUIPOS DE POTENCIA HIDRÁULICA Y NEUMÁTICA,2812,123.71,118.18,117.12,113.06,97.17,25.28,17.32,17.54,17.3,17.59,16.8,16.38,16.65,16.19,16.21,16.71,16.94,18.79,21.56,21.58,21.85,21.65,21.93,21.69,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE HORNOS, HOGARES Y QUEMADORES INDUSTRIALES",2815,919.94,989.34,994.36,999.06,877.29,798.39,620.48,629.78,628.8,610.97,601.91,677.65,665.59,417.36,249.14,247.84,244.44,244.93,250.2,280.3,1053.75,1752.63,2185.28,2500.75,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE EQUIPO DE ELEVACIÓN Y MANIPULACIÓN,2816,332.28,500.46,533.02,498.56,420.91,342.59,90.32,21.5,21.48,20.64,20.29,20.83,21.09,22.03,25.6,21.16,22.58,94.89,144.79,151.02,150.04,148.91,145.66,141.45,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MAQUINARIA Y EQUIPO DE OFICINA (EXCEPTO COMPUTADORAS Y EQUIPO PERIFÉRICO),2817,142.53,129.21,125.36,124.69,120.22,130.0,127.97,200.69,360.13,325.45,536.09,589.05,604.54,564.06,556.47,549.1,551.52,559.78,542.79,495.81,287.29,178.47,170.66,163.76,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS TIPOS DE MAQUINARIA Y EQUIPO DE USO GENERAL N.C.P.,2819,649.91,635.41,630.16,635.8,647.02,519.31,350.34,351.4,354.11,367.36,380.65,397.67,406.22,417.92,411.88,408.84,398.62,363.97,350.02,354.33,348.5,341.61,344.55,347.19,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MAQUINARIA Y EQUIPO DE USO ESPECIAL,282,32.3,31.99,33.4,32.45,28.83,32.79,32.19,28.38,29.76,33.22,32.24,33.76,39.78,38.01,41.04,35.95,28.36,28.32,28.45,27.69,28.12,39.36,238.21,407.43,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MAQUINARIA AGROPECUARIA Y FORESTAL,2821,104.5,98.0,108.36,102.32,79.84,76.27,102.64,104.91,100.01,100.77,101.8,102.62,97.6,94.12,82.88,88.01,98.29,105.28,87.86,78.61,77.93,80.85,105.57,108.12,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MÁQUINAS FORMADORAS DE METAL Y DE MÁQUINAS HERRAMIENTA,2822,483.31,430.52,379.33,385.71,375.05,306.95,231.03,224.45,222.9,219.26,213.96,186.73,201.13,199.99,201.54,186.31,179.22,216.85,231.78,222.21,257.57,335.27,365.46,335.97,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS TIPOS DE MAQUINARIA Y EQUIPO DE USO ESPECIAL N.C.P.,2829,37.64,37.1,32.1,36.77,35.48,29.73,8.87,8.86,9.06,8.89,8.59,9.32,9.56,8.1,7.37,7.25,7.28,7.61,9.45,11.72,12.58,11.87,12.29,12.27,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE VEHÍCULOS AUTOMOTORES Y SUS MOTORES,2910,1242.16,1226.37,1226.77,1227.02,1233.21,1206.54,1173.88,1080.16,1050.31,1051.0,1065.06,1100.05,1089.14,1082.18,1155.13,1179.42,1138.63,1174.43,1250.23,1247.4,1278.4,1255.28,1249.35,1241.14,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS AUTOMOTORES; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES,2920,420.68,456.8,453.49,451.26,402.27,261.97,120.14,215.16,235.39,228.88,255.37,259.41,238.42,168.02,157.46,153.87,123.39,154.4,198.45,203.39,213.58,312.19,422.23,483.76,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE PARTES, PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHÍCULOS AUTOMOTORES",2930,1169.7,1073.11,997.32,1044.99,1018.43,1016.63,1342.43,1550.51,1590.84,1556.65,1658.14,1631.47,1551.6,1271.46,1019.68,1081.37,1069.48,1078.68,1187.25,1206.36,1297.99,1572.52,2668.57,2856.66,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,CONSTRUCCIÓN DE BARCOS Y DE ESTRUCTURAS FLOTANTES,3011,143.99,119.66,112.1,114.56,115.32,107.97,90.26,98.95,113.27,142.21,146.61,154.6,126.13,131.51,123.87,118.19,137.24,119.32,135.3,139.97,129.08,128.51,125.67,124.17,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MOTOCICLETAS,3091,1128.76,885.56,1111.89,961.4,955.22,892.5,692.11,597.74,582.74,633.7,578.88,582.49,586.91,600.67,602.79,627.44,669.51,753.56,832.28,829.11,831.07,844.8,818.7,832.93,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS TIPOS DE EQUIPO DE TRANSPORTE N.C.P.,3099,58.2,50.99,47.87,48.23,47.53,46.86,47.69,66.03,77.74,94.3,129.04,137.71,139.95,145.65,145.44,151.28,154.73,143.76,94.97,73.24,67.87,65.69,64.66,61.42,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MUEBLES,3110,295.06,286.38,294.23,261.14,231.3,365.21,756.93,866.55,836.01,736.73,672.56,711.02,584.95,565.82,420.94,514.8,598.49,628.43,659.93,660.72,654.06,632.84,739.55,805.81,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE COLCHONES Y SOMIERES,3120,145.38,145.2,144.66,143.16,143.82,142.0,115.73,124.47,144.68,154.02,154.22,154.86,156.68,175.91,160.12,151.29,145.84,161.76,201.29,174.93,167.72,170.11,227.65,250.48,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE JOYAS, BISUTERÍA Y ARTÍCULOS CONEXOS",3210,1.76,1.8,1.81,1.79,1.74,1.74,1.7,1.76,1.73,1.71,1.74,1.8,1.79,1.83,1.79,1.77,1.83,1.75,1.81,1.77,1.75,1.75,1.76,1.75,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE JUEGOS, JUGUETES Y ROMPECABEZAS",3240,570.07,545.48,576.52,598.82,589.59,589.33,595.76,623.3,602.71,576.0,620.49,690.23,676.02,634.75,661.04,684.55,655.21,647.34,610.05,649.1,645.99,623.52,682.86,656.55,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE INSTRUMENTOS, APARATOS Y MATERIALES MÉDICOS Y ODONTOLÓGICOS (INCLUIDO MOBILIARIO)",3250,167.98,159.11,161.05,163.55,164.21,166.07,165.36,178.72,182.14,159.45,175.23,189.92,194.65,193.29,192.18,183.72,185.58,172.18,179.52,179.23,179.67,175.8,177.94,182.3,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,OTRAS INDUSTRIAS MANUFACTURERAS N.C.P.,3290,12913.06,12950.09,12707.08,13246.11,12759.59,12173.98,11347.74,10930.36,10645.9,9922.87,10127.24,10043.87,9432.55,9299.89,9363.54,9898.27,10212.74,10692.96,10593.15,10880.54,11039.35,11202.29,12236.2,12557.81,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,MANTENIMIENTO Y REPARACIÓN ESPECIALIZADO DE PRODUCTOS ELABORADOS EN METAL,3311,565.68,578.52,549.4,535.86,550.98,599.14,481.83,431.27,350.34,304.38,325.37,365.41,317.11,295.38,330.15,246.99,324.38,371.8,376.12,357.39,356.51,354.63,350.32,346.52,2024-05-01
CIIU,INDUSTRIAS MANUFACTURERAS,MANTENIMIENTO Y REPARACIÓN ESPECIALIZADO DE MAQUINARIA Y EQUIPO,3312,77.13,85.81,86.49,84.89,82.64,75.57,76.52,85.77,87.64,93.04,93.66,94.46,88.2,89.2,82.27,73.64,73.52,74.56,75.9,82.44,84.4,86.06,86.13,86.18,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,EDICIÓN DE LIBROS,5811,488.72,228.9,380.2,360.12,343.32,137.7,61.64,61.78,64.02,62.6,63.74,64.26,64.43,65.15,65.71,65.44,64.67,65.35,67.98,75.69,80.21,107.7,101.59,87.08,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,"EDICIÓN DE PERIÓDICOS, REVISTAS Y OTRAS PUBLICACIONES PERIÓDICAS",5813,1709.08,1301.48,1032.67,971.92,741.51,698.74,841.17,1053.57,1247.26,1283.02,1296.24,1269.57,1029.42,980.67,1012.58,1009.54,1211.76,1398.95,1434.15,1437.45,1620.9,1455.03,1762.82,1680.03,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,"ACTIVIDADES DE PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS, PROGRAMAS, ANUNCIOS Y COMERCIALES DE TELEVISIÓN",5911,92.26,73.7,72.81,71.61,70.58,70.94,69.11,64.54,57.51,62.55,156.42,206.93,232.61,278.37,326.05,355.41,363.87,360.15,341.73,340.93,315.38,282.46,244.72,203.21,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE EXHIBICIÓN DE PELÍCULAS CINEMATOGRÁFICAS Y VIDEOS,5914,1660.22,874.26,739.85,725.06,704.67,712.45,776.69,1273.59,1562.05,2172.28,3362.12,4016.51,4257.07,4763.24,5203.1,5314.72,5557.58,5417.97,5303.47,5182.96,4912.62,4763.14,4378.82,3107.73,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE PROGRAMACIÓN Y TRANSMISIÓN EN EL SERVICIO DE RADIODIFUSIÓN SONORA,6010,1027.79,1008.84,999.38,1030.6,1024.83,1017.8,1042.92,1042.16,1037.84,1036.51,1023.91,1044.96,1053.04,1048.59,1056.19,1076.28,1107.12,1111.08,1104.19,1096.4,1094.78,1089.26,1055.96,1006.8,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE PROGRAMACIÓN Y TRANSMISIÓN DE TELEVISIÓN,6020,1259.63,1215.35,1201.88,1184.2,1182.34,1262.24,1280.8,1273.82,1329.54,1342.09,1373.1,1462.13,1480.23,1465.53,1451.51,1442.41,1501.12,1504.29,1448.04,1455.88,1413.8,1373.6,1297.85,1238.86,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE TELECOMUNICACIONES ALÁMBRICAS,6110,14834.98,14842.0,14735.63,14770.82,14749.83,14507.68,14706.62,14855.06,15097.13,15308.66,15475.11,15670.66,15910.29,16215.96,16283.96,16206.44,15989.75,15842.6,15567.05,15523.79,15434.84,15396.64,15320.71,15209.96,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE TELECOMUNICACIONES INALÁMBRICAS,6120,4029.58,4031.45,4015.85,4053.17,4046.72,4086.94,4260.22,4250.0,4313.83,4399.82,4444.17,4527.6,4513.55,4526.32,4574.99,4575.73,4561.31,4514.49,4433.6,4351.26,4276.81,4214.49,4179.64,4094.04,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE TELECOMUNICACIÓN SATELITAL,6130,1700.15,1702.24,1702.5,1692.38,1687.27,1702.66,1681.76,1611.36,1523.98,1601.06,1517.24,1578.19,1496.22,1349.79,1469.39,1519.0,1618.03,1679.69,1679.32,1678.58,1665.8,1672.95,1660.35,1656.01,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,OTRAS ACTIVIDADES DE TELECOMUNICACIONES,6190,10453.67,10435.11,10428.93,10457.82,10436.16,10473.02,10494.75,10533.11,10752.11,10916.51,10995.47,11139.35,11249.62,11301.93,11297.95,11322.61,11262.01,11118.7,11018.37,10970.64,10896.3,10764.3,10759.97,10662.66,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,"ACTIVIDADES DE DESARROLLO DE SISTEMAS INFORMÁTICOS (PLANIFICACIÓN, ANÁLISIS, DISEÑO, PROGRAMACIÓN, PRUEBAS)",6201,19.12,18.94,18.85,18.92,18.2,20.48,23.84,25.85,48.45,55.4,63.78,61.76,60.9,46.22,34.0,26.23,22.33,19.57,18.53,18.95,18.48,18.04,17.91,17.88,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE CONSULTORÍA INFORMÁTICA Y ACTIVIDADES DE ADMINISTRACIÓN DE INSTALACIONES INFORMÁTICAS,6202,23.65,26.54,24.0,24.03,24.1,24.72,22.19,16.22,4.05,1.34,0.8,0.61,0.21,,1.85,6.72,23.62,29.54,34.09,27.6,22.75,22.61,22.79,22.15,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,OTRAS ACTIVIDADES DE TECNOLOGÍAS DE INFORMACIÓN Y ACTIVIDADES DE SERVICIOS INFORMÁTICOS,6209,106.91,105.44,105.16,105.06,105.25,105.22,106.95,108.35,109.7,110.81,109.97,109.85,111.92,114.68,117.66,117.46,119.18,119.52,113.62,116.37,114.0,115.34,116.57,115.21,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,"PROCESAMIENTO DE DATOS, ALOJAMIENTO (HOSTING) Y ACTIVIDADES RELACIONADAS",6311,76.85,76.28,76.64,76.04,75.39,75.16,75.22,75.52,78.03,79.02,79.28,79.56,80.33,82.05,82.57,82.87,83.57,83.45,82.81,82.22,81.88,80.66,79.39,79.06,2024-05-01
CIIU,INFORMACIÓN Y COMUNICACIONES,OTRAS ACTIVIDADES DE SERVICIO DE INFORMACIÓN N.C.P.,6399,1493.41,1627.31,1643.77,1743.59,1741.82,1626.11,1693.33,1785.16,1870.43,1917.66,1957.17,1920.63,2010.0,1908.16,1899.28,1895.21,1700.29,1587.0,1631.06,1521.68,1479.16,1459.14,1548.21,1612.38,2024-05-01
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,9411,4818.69,4885.46,4831.43,4855.46,4861.42,4937.54,4757.71,5206.17,6210.66,6946.76,7111.86,7477.33,7853.98,7881.3,7689.16,7676.06,7538.46,7446.97,7316.21,6874.22,6638.44,5828.37,5037.3,4790.61,2024-05-01
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,ACTIVIDADES DE ASOCIACIONES RELIGIOSAS,9491,228.94,256.97,338.38,347.09,357.75,357.12,395.73,430.04,588.36,593.13,581.83,667.0,570.3,707.4,1075.27,993.37,944.7,497.52,464.09,458.34,450.26,436.81,398.14,374.58,2024-05-01
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,9499,6768.18,6770.33,6748.48,6706.86,6697.97,6711.0,1727.76,2080.6,2556.39,3185.64,3568.22,4070.74,4350.02,4431.37,4319.39,4211.72,4128.8,4118.84,9145.9,8662.34,7875.41,7527.1,7010.35,6926.43,2024-05-01
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,MANTENIMIENTO Y REPARACIÓN DE APARATOS ELECTRÓNICOS DE CONSUMO,9521,72.7,68.69,88.09,92.33,84.41,49.98,31.57,39.21,37.65,34.5,32.25,27.98,26.84,14.97,14.9,14.66,15.05,14.71,14.59,14.43,13.75,13.88,14.01,13.5,2024-05-01
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,"LAVADO Y LIMPIEZA, INCLUSO LA LIMPIEZA EN SECO, DE PRODUCTOS TEXTILES Y DE PIEL",9601,500.39,485.12,489.22,512.62,510.86,426.18,456.58,617.77,667.45,700.43,654.29,683.54,676.88,580.08,639.88,608.32,556.81,569.04,527.77,477.7,558.99,551.68,533.12,493.38,2024-05-01
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,POMPAS FÚNEBRES Y ACTIVIDADES RELACIONADAS,9603,47.47,47.97,47.69,46.96,47.23,48.55,42.16,38.48,32.27,18.75,1.89,,,2.41,5.24,19.39,26.97,39.26,49.23,48.28,47.1,46.37,45.65,45.08,2024-05-01
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.,9609,19402.89,18580.22,18069.2,14781.15,12734.29,11570.17,9754.83,10402.32,12713.08,13221.04,13379.77,13604.64,13841.04,13527.15,13721.85,13398.82,13331.86,13015.78,14471.08,13938.14,12381.56,11992.1,12231.54,16044.29,2024-05-01
CIIU,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",GENERACIÓN DE ENERGÍA ELÉCTRICA,3511,650.72,651.88,622.22,629.01,631.47,636.83,877.73,639.38,670.64,657.05,669.62,740.08,772.61,730.83,692.76,706.19,737.89,725.03,746.81,711.81,679.1,671.11,652.36,650.51,2024-05-01
CIIU,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",TRANSMISIÓN DE ENERGÍA ELÉCTRICA,3512,612.96,612.56,606.39,601.36,613.89,619.13,597.5,600.76,523.16,455.11,481.77,395.04,523.17,548.51,390.87,542.03,545.2,572.66,595.83,599.0,598.98,591.74,586.34,579.45,2024-05-01
